user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
527919,Paid,6/1/2023,Onboarded,Annual,6/1/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527997,Paid,6/1/2023,Onboarded,Annual,6/1/2023,United Kingdom,Friend,I want to join an industry-leading company.,Machine and deep learning
528013,Paid,6/1/2023,Onboarded,Annual,6/1/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528043,Paid,6/1/2023,Onboarded,Annual,6/1/2023,United States of America,Friend,I want to join an industry-leading company.,Machine and deep learning
528071,Paid,6/2/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
528194,Paid,6/2/2023,Onboarded,Monthly,6/2/2023,Nigeria,Friend,I want to join an industry-leading company.,Machine and deep learning
528210,Paid,6/2/2023,Onboarded,Quarterly,6/2/2023,Philippines,Youtube,,Introduction to the world of data and data science
528275,Paid,6/2/2023,Onboarded,Annual,6/2/2023,United States of America,Linkedin,I want to improve my data skills.,Introduction to the world of data and data science
528283,Paid,6/2/2023,Onboarded,Monthly,6/2/2023,India,Youtube,I want to join an industry-leading company.,Machine and deep learning
528319,Paid,6/3/2023,Onboarded,Monthly,6/3/2023,India,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528347,Paid,6/3/2023,Onboarded,Annual,6/3/2023,Pakistan,Youtube,,Introduction to the world of data and data science
528415,Paid,6/3/2023,Onboarded,Annual,6/3/2023,Bangladesh,Google,I want to join an industry-leading company.,Machine and deep learning
528520,Free,6/4/2023,Onboarded,,6/4/2023,Bangladesh,Linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528549,Free,6/4/2023,Onboarded,,6/4/2023,Ireland,Linkedin,,Introduction to the world of data and data science
528581,Paid,6/4/2023,Onboarded,Monthly,6/4/2023,Germany,Youtube,,Introduction to the world of data and data science
528655,Paid,6/4/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
528660,Paid,6/4/2023,Onboarded,Monthly,6/4/2023,India,Youtube,,Introduction to the world of data and data science
528672,Paid,6/4/2023,Onboarded,Monthly,6/4/2023,India,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
528767,Paid,6/5/2023,Onboarded,Monthly,6/5/2023,India,Youtube,I want to join an industry-leading company.,Machine and deep learning
528783,Paid,6/5/2023,Onboarded,Monthly,6/5/2023,India,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528834,Paid,6/5/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
528843,Paid,6/5/2023,Onboarded,Monthly,6/15/2023,Vietnam,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
528849,Paid,6/5/2023,Onboarded,Annual,6/5/2023,Qatar,Friend,,Introduction to the world of data and data science
528918,Paid,6/5/2023,Onboarded,Monthly,6/5/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528921,Paid,6/5/2023,Onboarded,Annual,6/5/2023,Vietnam,Google,I want to earn a higher salary.,Business analysis
528922,Paid,6/5/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
528947,Paid,6/5/2023,Onboarded,Annual,6/5/2023,Portugal,Facebook,I want to join an industry-leading company.,Machine and deep learning
529058,Paid,6/6/2023,Onboarded,Annual,6/6/2023,Germany,Other,,Introduction to the world of data and data science
529087,Paid,6/6/2023,Onboarded,Monthly,6/6/2023,Australia,Friend,I want to become a data scientist.,Data analysis and data visualization
529124,Paid,6/6/2023,Onboarded,Monthly,6/6/2023,United States of America,Friend,,Introduction to the world of data and data science
529132,Paid,6/6/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
529181,Free,6/6/2023,Onboarded,,6/6/2023,United States of America,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
529203,Free,6/6/2023,Onboarded,,6/6/2023,United States of America,Google,I want to join an industry-leading company.,Machine and deep learning
529286,Paid,6/7/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
529406,Paid,6/7/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
529452,Paid,6/8/2023,Onboarded,Annual,6/8/2023,India,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
529455,Paid,6/8/2023,Onboarded,Monthly,6/8/2023,India,Google,,Introduction to the world of data and data science
529596,Paid,6/8/2023,Onboarded,Annual,6/8/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
529612,Paid,6/8/2023,Onboarded,Annual,6/8/2023,South Africa,Friend,I want to improve my data skills.,Introduction to the world of data and data science
529618,Paid,6/8/2023,Onboarded,Annual,6/8/2023,Finland,Youtube,I want to become a data scientist.,Data analysis and data visualization
529654,Paid,6/9/2023,Not-Onboarded,Quarterly,,,Youtube,,
529682,Paid,6/9/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
529684,Paid,6/9/2023,Onboarded,Monthly,6/9/2023,United States of America,Youtube,,Introduction to the world of data and data science
529746,Paid,6/9/2023,Onboarded,Annual,6/9/2023,United States of America,Other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
529757,Paid,6/9/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
529771,Paid,6/9/2023,Onboarded,Annual,6/9/2023,India,Friend,I want to join an industry-leading company.,Machine and deep learning
529823,Paid,6/9/2023,Onboarded,Annual,6/9/2023,United Arab Emirates,Friend,,Introduction to the world of data and data science
529912,Paid,6/10/2023,Onboarded,Monthly,6/10/2023,Bangladesh,Friend,I want to earn a higher salary.,Business analysis
529979,Free,6/10/2023,Onboarded,,6/10/2023,United Arab Emirates,Other,I want to join an industry-leading company.,Machine and deep learning
529982,Paid,6/10/2023,Onboarded,Annual,6/10/2023,Brazil,Youtube,,Introduction to the world of data and data science
529994,Paid,6/10/2023,Not-Onboarded,Monthly,,United Kingdom,Google,,
530035,Paid,6/10/2023,Onboarded,Annual,6/10/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
530081,Paid,6/11/2023,Onboarded,Annual,6/11/2023,India,Friend,I want to join an industry-leading company.,Machine and deep learning
530086,Paid,6/11/2023,Onboarded,Monthly,6/11/2023,Pakistan,Other,I want to become a data scientist.,Data analysis and data visualization
530087,Paid,6/11/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
530224,Paid,6/11/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
530269,Paid,6/12/2023,Onboarded,Annual,6/12/2023,United States of America,Other,,Introduction to the world of data and data science
530277,Paid,6/12/2023,Onboarded,Annual,6/12/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
530297,Paid,6/12/2023,Onboarded,Annual,6/12/2023,India,Linkedin,I want to join an industry-leading company.,Machine and deep learning
530334,Paid,6/12/2023,Onboarded,Monthly,6/12/2023,India,Google,,Introduction to the world of data and data science
530481,Paid,6/13/2023,Onboarded,Monthly,6/13/2023,India,Google,I want to become a data scientist.,Data analysis and data visualization
530538,Paid,6/13/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
530553,Free,6/13/2023,Not-Onboarded,,,,Multiple_Sources,,
530571,Paid,6/13/2023,Onboarded,Annual,6/17/2023,United Kingdom,Youtube,Other,Specialized advanced topics
530664,Paid,6/14/2023,Onboarded,Annual,6/14/2023,Peru,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
530705,Free,6/14/2023,Not-Onboarded,,,,Multiple_Sources,,
530748,Paid,6/14/2023,Onboarded,Monthly,6/29/2023,India,Google,I want to become a data scientist.,Data analysis and data visualization
530759,Paid,6/14/2023,Onboarded,Monthly,6/14/2023,China,Youtube,I want to earn a higher salary.,Business analysis
530760,Paid,6/14/2023,Onboarded,Monthly,6/29/2023,Vietnam,Facebook,Other,Specialized advanced topics
530788,Paid,6/14/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
530817,Paid,6/14/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
530845,Paid,6/15/2023,Onboarded,Annual,6/15/2023,United States of America,Facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
530852,Paid,6/15/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
530866,Paid,6/15/2023,Onboarded,Annual,6/15/2023,Australia,Youtube,,Introduction to the world of data and data science
530941,Paid,6/15/2023,Onboarded,Annual,6/15/2023,Turkmenistan,Linkedin,I want to become a data scientist.,Data analysis and data visualization
530998,Paid,6/15/2023,Onboarded,Monthly,6/15/2023,India,Friend,I want to earn a higher salary.,Business analysis
531049,Paid,6/16/2023,Onboarded,Monthly,6/29/2023,United States of America,Google,Other,Specialized advanced topics
531122,Paid,6/16/2023,Onboarded,Annual,6/16/2023,India,Multiple_Sources,,Introduction to the world of data and data science
531193,Paid,6/16/2023,Onboarded,Annual,6/16/2023,United States of America,Other,I want to earn a higher salary.,Business analysis
531217,Paid,6/17/2023,Onboarded,Annual,6/17/2023,United States of America,Other,I want to join an industry-leading company.,Machine and deep learning
531219,Paid,6/17/2023,Not-Onboarded,Annual,,,Facebook,,
531365,Paid,6/17/2023,Onboarded,Annual,6/17/2023,United Kingdom,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
531399,Paid,6/18/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
531411,Paid,6/18/2023,Onboarded,Monthly,6/18/2023,Vietnam,Youtube,,Introduction to the world of data and data science
531488,Paid,6/18/2023,Onboarded,Quarterly,6/18/2023,China,Youtube,Other,Specialized advanced topics
531525,Paid,6/18/2023,Onboarded,Annual,6/18/2023,United States of America,Other,I want to join an industry-leading company.,Machine and deep learning
531551,Paid,6/19/2023,Onboarded,Monthly,6/19/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
531571,Paid,6/19/2023,Onboarded,Monthly,6/19/2023,India,Linkedin,I want to become a data scientist.,Data analysis and data visualization
531615,Paid,6/19/2023,Onboarded,Annual,6/19/2023,United States of America,Google,,Introduction to the world of data and data science
531722,Paid,6/20/2023,Onboarded,Monthly,6/20/2023,United Kingdom,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
531798,Paid,6/20/2023,Onboarded,Monthly,6/20/2023,Malaysia,Google,I want to become a data scientist.,Data analysis and data visualization
531830,Paid,6/20/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
531839,Paid,6/20/2023,Onboarded,Annual,6/20/2023,United States of America,Friend,,Introduction to the world of data and data science
531889,Free,6/20/2023,Onboarded,,6/20/2023,Australia,Google,,Introduction to the world of data and data science
532010,Paid,6/21/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
532091,Paid,6/22/2023,Onboarded,Monthly,6/22/2023,India,Youtube,,Introduction to the world of data and data science
532096,Paid,6/22/2023,Onboarded,Quarterly,6/22/2023,India,Google,Other,Specialized advanced topics
532108,Paid,6/22/2023,Onboarded,Monthly,6/22/2023,India,Other,I want to become a data scientist.,Data analysis and data visualization
532197,Free,6/22/2023,Onboarded,,6/22/2023,United States of America,Google,I want to earn a higher salary.,Business analysis
532218,Paid,6/22/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
532220,Free,6/22/2023,Not-Onboarded,,,,Multiple_Sources,,
532228,Paid,6/22/2023,Onboarded,Monthly,6/22/2023,Uganda,Google,,Introduction to the world of data and data science
532247,Paid,6/22/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
532254,Free,6/22/2023,Onboarded,,6/22/2023,Brazil,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532269,Paid,6/22/2023,Onboarded,Annual,6/22/2023,India,Instagram,,Introduction to the world of data and data science
532274,Paid,6/22/2023,Onboarded,Monthly,6/22/2023,United Kingdom,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532374,Paid,6/23/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
532459,Free,6/23/2023,Onboarded,,6/23/2023,Mexico,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
532461,Free,6/23/2023,Onboarded,,6/23/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532463,Free,6/23/2023,Onboarded,,6/23/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
532474,Paid,6/23/2023,Onboarded,Annual,6/23/2023,United States of America,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
532478,Free,6/23/2023,Not-Onboarded,,,,Multiple_Sources,,
532481,Paid,6/23/2023,Onboarded,Annual,6/23/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532483,Free,6/23/2023,Onboarded,,6/23/2023,United States of America,Youtube,,Introduction to the world of data and data science
532500,Free,6/23/2023,Onboarded,,6/23/2023,United States of America,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
532510,Free,6/23/2023,Onboarded,,6/23/2023,Uruguay,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532516,Paid,6/23/2023,Onboarded,Annual,6/23/2023,United Kingdom,Youtube,,Introduction to the world of data and data science
532517,Free,6/23/2023,Onboarded,,6/23/2023,United States of America,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
532521,Free,6/23/2023,Onboarded,,6/23/2023,United Kingdom,Youtube,I want to become a data scientist.,Data analysis and data visualization
532525,Paid,6/24/2023,Onboarded,Annual,6/24/2023,Canada,Youtube,I want to become a data scientist.,Data analysis and data visualization
532526,Free,6/24/2023,Not-Onboarded,,,,Multiple_Sources,,
532531,Paid,6/24/2023,Onboarded,Monthly,6/24/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532559,Free,6/24/2023,Not-Onboarded,,,,Multiple_Sources,,
532588,Free,6/24/2023,Onboarded,,6/24/2023,United States of America,Youtube,,Introduction to the world of data and data science
532618,Free,6/24/2023,Onboarded,,6/24/2023,France,Linkedin,I want to join an industry-leading company.,Machine and deep learning
532636,Free,6/24/2023,Not-Onboarded,,,,Multiple_Sources,,
532641,Paid,6/24/2023,Onboarded,Monthly,6/24/2023,Sweden,Google,I want to improve my data skills.,Introduction to the world of data and data science
532675,Free,6/24/2023,Onboarded,,6/24/2023,United States of America,Instagram,I want to join an industry-leading company.,Machine and deep learning
532700,Free,6/24/2023,Onboarded,,6/24/2023,Germany,Linkedin,I want to improve my data skills.,Introduction to the world of data and data science
532733,Paid,6/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
532734,Free,6/25/2023,Not-Onboarded,,,,Multiple_Sources,,
532735,Paid,6/25/2023,Onboarded,Annual,6/25/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
